X,filing_date,trade_date,ticker,company,insider,title,trade_type,price,qty,Owned,ΔOwn,value,1d,1w,1m,6m,entry_date,entry_price,ret_1w,ret_1m,ret_3m,ret_6m
M,2022-12-12 17:08:27,2022-12-08,OPAL,Opal Fuels Inc.,Maurer Jonathan Gilbert,Co-CEO,P - Purchase,7.68,15000.0,15000,New,115200.0,,,,,2022-12-13,6.619999885559082,0.11027190811074083,0.013595189447694445,0.15105740442404048,0.03474320589872071
,2022-12-12 16:31:20,2022-12-12,PED,Pedevco Corp,Kukes Simon G,"CEO, 10%",P - Purchase,1.08,200000.0,57199311,0%,216980.0,,,,,2022-12-13,22.600000381469727,-0.008849591131132817,-0.017699097866309854,-0.25221241888177215,-0.21238942758358592
,2022-12-12 10:44:26,2022-12-09,FG,"F&G Annuities & Life, Inc.",Blunt Christopher O,"Pres, CEO",P - Purchase,18.5,10000.0,360239,+3%,185030.0,,,,,2022-12-13,17.67682612165166,0.0241026396944084,0.07592547838793218,-0.13335438539293776,0.12595651174386258
M,2022-12-09 19:39:21,2022-12-07,PRCH,"Porch Group, Inc.",Ehrlichman Matt,"CEO, COB, FOUNDER, 10%",P - Purchase,1.8,278273.0,16927048,+2%,501509.0,,,,,2022-12-12,1.9199999570846558,-0.0625000038805108,0.13020839833188957,-0.286458314900907,-0.24999995343387027
,2022-12-09 17:06:31,2022-12-08,THRY,"Thryv Holdings, Inc.",Walsh Joe,"COB, CEO",P - Purchase,17.65,10000.0,1994637,+1%,176500.0,,,,,2022-12-12,18.079999923706055,-0.011614993659226247,0.09845136582725389,0.22234515900040153,0.39988935689963845
M,2022-12-09 16:39:09,2022-12-08,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,8.46,47200.0,6022807,+1%,399312.0,,,,,2022-12-12,7.825973350631693,-0.047158396752927545,0.036275594772377406,0.03143884340656489,0.11729139340500683
M,2022-12-09 16:17:07,2022-12-07,PGRE,"Paramount Group, Inc.",Behler Albert P.,"COB, CEO, Pres",P - Purchase,5.76,50000.0,181812,+38%,287780.0,,,,,2022-12-12,,,,,
,2022-12-09 11:30:19,2022-12-08,FG,"F&G Annuities & Life, Inc.",Blunt Christopher O,"Pres, CEO",P - Purchase,19.16,13000.0,350239,+4%,249119.0,,,,,2022-12-12,16.95162767348929,0.05187130423615427,0.06577515951453994,-0.06926976622637515,0.19919955717324367
,2022-12-09 09:00:22,2022-12-08,XGN,Exagen Inc.,Aballi John,"Pres, CEO",P - Purchase,2.68,90000.0,440000,+26%,241200.0,,,,,2022-12-12,2.859999895095825,-0.16433559700389533,-0.006993000580457598,-0.17132868094749543,0.0664335888774894
M,2022-12-08 18:00:24,2022-12-06,BSM,"Black Stone Minerals, L.P.",Carter Thomas L Jr,"CEO, COB",P - Purchase,17.3,48492.0,14179908,0%,838874.0,,,,,2022-12-09,12.162242553640436,-0.03678164641548354,-0.09712649459483846,-0.15071452013377262,-0.029458056755857
M,2022-12-08 16:40:25,2022-12-06,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,20.05,15912.0,3720433,0%,319096.0,,,,,2022-12-09,16.840694537058305,-0.013546040372405699,-0.02481139161393875,-0.02187256493934342,-0.029398579758476262
,2022-12-08 09:00:16,2022-12-07,PLAG,Planet Green Holdings Corp.,Zhou Bin,"CEO, 10%",P - Purchase,0.56,5000000.0,2800000,-227%,2800000.0,,,,,2022-12-09,9.899999618530273,-0.20202016163913306,-0.24242421323310825,-0.4242424213233108,-0.2929292656842344
,2022-12-08 06:03:37,2022-11-15,SSOK,"Sunstock, Inc.",Chang Jason,"CEO, 10%",P - Purchase,1.11,210000.0,2443854,+9%,233100.0,,,,,2022-12-09,5.349999904632568,-0.20560746247492034,-0.06542054408814157,-0.09345794559118581,-0.6635514047845752
,2022-12-07 16:31:00,2022-12-07,PED,Pedevco Corp,Kukes Simon G,"CEO, 10%",P - Purchase,1.1,100000.0,56999311,0%,110030.0,,,,,2022-12-08,22.399999618530273,-0.017857126131349377,0.008928605640421639,-0.1839285268771398,-0.25000002128737353
M,2022-12-07 16:06:34,2022-12-05,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,8.33,72000.0,5975607,+1%,599541.0,,,,,2022-12-08,7.930066988915261,-0.045346039718920816,-0.06801906421028836,0.033412843155096184,0.08591896550537848
,2022-12-06 17:39:58,2022-12-05,FSR,Fisker Inc./de,Fisker Henrik,"Pres, CEO",P - Purchase,7.42,33700.0,858218,+4%,249976.0,,,,,2022-12-07,,,,,
M,2022-12-06 16:40:26,2022-12-02,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,19.95,14310.0,3704521,0%,285442.0,,,,,2022-12-07,16.457768797028777,0.034158374231149535,-0.02066563129613741,0.0003842232618456176,-0.005291429722876773
,2022-12-06 12:23:30,2022-12-05,NGL,Ngl Energy Partners LP,Krimbill H Michael,CEO,P - Purchase,1.15,100000.0,4875018,+2%,114930.0,,,,,2022-12-07,1.149999976158142,-0.0695651524909715,0.14782615636382213,1.9913044595988825,2.3565217174969906
,2022-12-06 11:17:42,2022-12-05,FG,"F&G Annuities & Life, Inc.",Blunt Christopher O,"Pres, CEO",P - Purchase,19.16,13000.0,337239,+4%,249119.0,,,,,2022-12-07,17.196379669244312,0.07063783305828886,0.0622035807606538,-0.05482713246767057,0.2231336222139193
,2022-12-05 17:31:59,2022-12-02,MODG,Topgolf Callaway Brands Corp.,Brewer Oliver G III,"Pres, CEO",P - Purchase,21.59,10000.0,1207192,+1%,215900.0,,,,,2022-12-06,,,,,
,2022-12-05 17:21:44,2022-12-05,GIII,G III Apparel Group Ltd /de/,Goldfarb Morris,CEO,P - Purchase,12.54,250000.0,4767555,+6%,3135000.0,,,,,2022-12-06,12.979483209257042,0.09104825336547351,0.12624332276007455,0.21270086848116665,0.5524100994507566
,2022-12-05 16:58:57,2022-12-01,FG,"F&G Annuities & Life, Inc.",Blunt Christopher O,"Pres, CEO",P - Purchase,19.36,31000.0,324239,+11%,600110.0,,,,,2022-12-06,17.22357451610076,0.03684223531235187,0.052631627218903354,0.013326805355973192,0.18398667701093485
M,2022-12-05 15:59:04,2022-12-02,RILY,"B. Riley Financial, Inc.",Riley Bryant R,"COB, Co-CEO, 10%",P - Purchase,43.93,51514.0,6404330,+1%,2263136.0,,,,,2022-12-06,36.95155282715545,-0.0013860204510683927,-0.1734811523534756,-0.13681075425670008,-0.07755050311044764
M,2022-12-02 17:57:07,2022-11-30,KRT,Karat Packaging Inc.,Yu Alan,"CEO, COB of the BOD",P - Purchase,14.06,47900.0,7419098,+1%,673453.0,,,,,2022-12-05,11.900753542047259,-0.034693961007860596,-0.043537488114257505,0.027891160324043707,0.11179692548775444
M,2022-12-02 16:39:11,2022-12-01,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,8.37,47700.0,5903607,+1%,399234.0,,,,,2022-12-05,8.072013077478914,-0.0046893461521824165,-0.139507568237075,-0.0105509720245478,0.003517060029491814
,2022-12-02 09:05:28,2022-11-30,AEI,Alset Inc.,Chan Heng Fai Ambrose,"CEO, 10%",P - Purchase,0.24,500000.0,76071355,+1%,118000.0,,,,,2022-12-05,4.400000095367432,-0.15909091647991447,-0.4136363936849855,-0.6204545634344586,-0.6022727358932336
,2022-12-01 18:00:13,2022-11-30,OABI,"Omniab, Inc.",Foehr Matthew W,"Pres, CEO",P - Purchase,3.39,300000.0,1705350,+21%,1016340.0,,,,,2022-12-02,3.6600000858306885,-0.030054680583276094,-0.11748635428231347,-0.00819671330225158,0.2377049463320442
,2022-12-01 16:02:39,2022-11-29,ACER,Acer Therapeutics Inc.,Schelling Chris,"Pres, CEO, 10%",P - Purchase,1.22,819672.0,2712529,+43%,1000000.0,,,,,2022-12-02,,,,,
M,2022-11-30 17:07:20,2022-11-28,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,7.73,77400.0,5855907,+1%,598633.0,,,,,2022-12-01,7.9111403578186685,0.01674645631912819,-0.15191377920194837,0.03947366353433157,-0.005980750896075193
,2022-11-30 17:06:53,2022-11-30,HLMN,Hillman Solutions Corp.,Cahill Douglas,"COB, Pres, CEO",P - Purchase,7.71,129000.0,402628,+47%,993945.0,,,,,2022-12-01,8.739999771118164,-0.10297478742555288,-0.14187640773353505,0.0034325729326272203,-0.040045702169467234
M,2022-11-30 16:45:11,2022-11-28,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,20.15,14445.0,3685585,0%,291076.0,,,,,2022-12-01,17.101413181107535,-0.03049059895610562,-0.07006559330954276,0.03701202921022029,-0.06619644923822143
D,2022-11-30 16:37:09,2022-11-30,APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,1.95,75000.0,22637754,0%,146250.0,,,,,2022-12-01,1.9900000095367432,-0.17587940812288505,-0.07537687208004629,0.26130652182638214,3.698492631488145
,2022-11-30 16:34:22,2022-11-30,ZION,"Zions Bancorporation, National Association /ut/",Simmons Harris H,"COB, CEO",P - Purchase,50.44,3000.0,1245034,0%,151309.0,,,,,2022-12-01,45.69566169384189,-0.09233733919829767,-0.0716476124152704,-0.058580491245396105,-0.4357603905623375
,2022-11-30 16:30:37,2022-11-28,GLG,"Td Holdings, Inc.",Ouyang Renmei,CEO,P - Purchase,1.15,10000000.0,13574385,+280%,11500000.0,,,,,2022-12-01,,,,,
,2022-11-30 16:15:25,2022-11-28,TMAC,Music Acquisition Corp,Jacobson Neil,CEO,P - Purchase,10.0,33155.0,5708155,+1%,331550.0,,,,,2022-12-01,,,,,
,2022-11-29 17:16:51,2022-11-29,MOFG,"Midwestone Financial Group, Inc.",Reeves Charles N,CEO,P - Purchase,34.47,24858.0,31972,+349%,856738.0,,,,,2022-11-30,,,,,
,2022-11-29 17:01:24,2022-11-25,GXO,"Gxo Logistics, Inc.",Wilson Malcolm,CEO,P - Purchase,43.97,4174.0,45509,+10%,183531.0,,,,,2022-11-30,44.130001068115234,-0.017901674516344723,-0.03263091789151751,0.17833670386133282,0.34217081596744237
,2022-11-29 16:40:17,2022-11-28,VAPO,Vapotherm Inc,Army Joseph,"Pres, CEO",P - Purchase,0.76,750000.0,1486079,+102%,570000.0,,,,,2022-11-30,,,,,
M,2022-11-29 16:34:40,2022-11-25,DDD,3D Systems Corp,Graves Jeffrey A,"Pres, CEO",P - Purchase,9.6,20000.0,569181,+4%,192000.0,,,,,2022-11-30,9.729999542236328,-0.053442911464910425,-0.23946552481886063,0.16957868960242073,-0.04624869788654784
AD,2022-11-29 13:33:28,2022-11-28,COSM,Cosmos Holdings Inc.,Siokas Grigorios,"CEO, 10%",P - Purchase,0.62,801261.0,20135429,+4%,497984.0,,,,,2022-11-30,0.6679999828338623,-0.3248502745561328,5.826347395152037,4.404191598600183,4.179640908774553
DM,2022-11-28 18:38:02,2022-11-25,APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,2.14,80000.0,22532754,0%,171400.0,,,,,2022-11-29,2.0299999713897705,-0.11330050360346788,-0.07389161491241292,0.2955665770972291,3.5369458955418898
,2022-11-28 18:33:35,2022-11-28,SMFR,Sema4 Holdings Corp.,Stueland Katherine,CEO,P - Purchase,0.54,185185.0,185185,New,100000.0,,,,,2022-11-29,,,,,
M,2022-11-28 18:33:09,2022-11-23,MOND,"Mondee Holdings, Inc.",Gundumogula Prasad,"CEO, 10%",P - Purchase,8.47,22000.0,6355648,0%,186280.0,,,,,2022-11-29,8.010000228881836,-0.016217284864296078,0.29837694398943504,0.36079891474008985,0.49812729801571454
D,2022-11-28 18:27:58,2022-11-23,ENZ,Enzo Biochem Inc,Erfanian Hamid,CEO,P - Purchase,1.97,100000.0,374600,+36%,197000.0,,,,,2022-11-29,,,,,
D,2022-11-28 17:19:16,2022-11-28,COSM,Cosmos Holdings Inc.,Siokas Grigorios,"CEO, 10%",P - Purchase,0.62,801261.0,20135429,+4%,497984.0,,,,,2022-11-29,0.8109999895095825,-0.4192355215465281,4.425400927598215,3.4143032922490004,3.4143032922490004
M,2022-11-28 16:08:58,2022-11-23,AEI,Alset Inc.,Chan Heng Fai Ambrose,"CEO, 10%",P - Purchase,0.22,544325.0,75571355,+1%,119879.0,,,,,2022-11-29,4.0,0.02499997615814209,-0.38749998807907104,-0.5362499952316284,-0.5600000023841858
,2022-11-25 21:25:04,2022-11-25,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,39.17,86178.0,13585740,+1%,3375834.0,,,,,2022-11-28,38.07156459433947,0.06496179208098773,0.04833773001581898,0.058312247413375706,0.043222818976818234
M,2022-11-25 15:09:18,2022-11-21,SNAX,"Stryve Foods, Inc.",Boever Christopher J.,CEO,P - Purchase,0.64,166863.0,6024925,+3%,106566.0,,,,,2022-11-28,12.133499145507812,0.08962786459938044,-0.10508102872176273,-0.1717146787963998,-0.08196317882343773
,2022-11-25 14:13:22,2022-11-22,EHTH,"Ehealth, Inc.",Soistman Francis S Jr,CEO,P - Purchase,3.08,80000.0,428515,+23%,246552.0,,,,,2022-11-28,3.2899999618530273,0.4072948839285584,0.37993921413177234,1.4528874736761246,1.0334346914254824
,2022-11-25 13:41:03,2022-11-25,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,7.71,25900.0,5778507,0%,199689.0,,,,,2022-11-28,7.248724978115816,0.07702346465462107,-0.1331593179349222,0.048302819634382654,0.046997437433243805
D,2022-11-25 13:17:17,2022-11-23,APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,2.23,50000.0,22452754,0%,111500.0,,,,,2022-11-28,2.200000047683716,-0.12727276569555535,-0.19545457156236445,0.2318181724587749,2.8045453200655563
,2022-11-23 20:38:42,2022-11-23,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,38.78,285058.0,13499562,+2%,11054570.0,,,,,2022-11-24,38.129994090098144,0.07226784810971743,0.048774291528846714,0.0755871254633893,0.025280935037032437
,2022-11-23 17:04:06,2022-11-21,GOEV,Canoo Inc.,Aquila Tony,"Exec COB, CEO, 10%",P - Purchase,1.11,4504505.0,62980492,+8%,5000001.0,,,,,2022-11-24,,,,,
A,2022-11-23 16:55:00,2022-11-21,HLBZ,"Helbiz, Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,0.19,4019293.0,9578925,+72%,750000.0,,,,,2022-11-24,,,,,
M,2022-11-23 16:36:43,2022-11-21,AEI,Alset Inc.,Chan Heng Fai Ambrose,"CEO, 10%",P - Purchase,0.19,600000.0,75027030,+1%,111240.0,,,,,2022-11-24,4.699999809265137,-0.08085099000528984,-0.36170210175624207,-0.5744680678374947,-0.6085106153086648
M,2022-11-23 16:14:03,2022-11-21,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,7.44,80600.0,5752607,+1%,599389.0,,,,,2022-11-24,7.381208453772961,0.07820508878838717,-0.11923079912524737,0.0076922901339469,0.042307648749407845
,2022-11-23 07:10:36,2022-11-22,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,1.49,300000.0,232027822,0%,446673.0,,,,,2022-11-24,1.5,-0.019999980926513672,-0.2866666316986084,-0.24000000953674316,-0.07333334287007653
M,2022-11-22 20:36:29,2022-11-18,PRCH,"Porch Group, Inc.",Ehrlichman Matt,"CEO, COB, FOUNDER, 10%",P - Purchase,1.59,256949.0,16647675,+2%,409639.0,,,,,2022-11-23,1.6200000047683716,0.3765432175985288,0.04938274239498086,0.6481481903919522,-0.19753089599394236
,2022-11-22 18:49:16,2022-11-22,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,37.98,287625.0,13214504,+2%,10923930.0,,,,,2022-11-23,36.387074466235646,0.09446089795005541,0.08509479587369362,0.15145814754228848,0.07626451367322495
,2022-11-22 11:49:45,2022-11-21,HLBZ,"Helbiz, Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,0.18,4019293.0,9578925,+72%,709807.0,,,,,2022-11-23,,,,,
M,2022-11-22 09:03:27,2022-11-18,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.34,240751.0,19936865,+1%,564439.0,,,,,2022-11-23,2.2200000286102295,-0.06306310950447058,-0.08108111010696084,0.13063061176380875,0.33333333333333326
,2022-11-21 18:06:51,2022-11-17,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO,P - Purchase,31.45,6000.0,1566722,0%,188700.0,,,,,2022-11-22,32.68000030517578,0.0003059461884895587,-0.15544675263976349,-0.12362303787639495,-0.1487148275693818
,2022-11-21 17:56:16,2022-11-21,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,38.26,288038.0,12926879,+2%,11021025.0,,,,,2022-11-22,37.779462064393286,0.03814435503265723,0.04484541349669002,0.11778350414278127,0.06288652280045115
M,2022-11-21 16:50:17,2022-11-17,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,20.24,14400.0,3669645,0%,291504.0,,,,,2022-11-22,16.99549695538922,-0.011026173687558094,-0.05456328961931778,0.06482965223386583,-0.11350739271177446
M,2022-11-21 16:29:44,2022-11-17,SNAX,"Stryve Foods, Inc.",Boever Christopher J.,CEO,P - Purchase,0.51,266108.0,5650154,+5%,134410.0,,,,,2022-11-22,9.749999046325684,0.3489231548723226,0.1440000430376145,0.053846119987890795,0.08476923280072657
M,2022-11-21 16:21:29,2022-11-17,GHL,Greenhill & Co Inc,Bok Scott L,"COB, CEO, 10%",P - Purchase,10.09,47850.0,2950091,+2%,482991.0,,,,,2022-11-22,,,,,
,2022-11-21 16:06:48,2022-11-18,WW,"Ww International, Inc.",Sistani Sima,CEO,P - Purchase,3.91,63935.0,63935,New,249999.0,,,,,2022-11-22,,,,,
,2022-11-21 16:00:55,2022-11-17,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.26,108204.0,19696114,+1%,244541.0,,,,,2022-11-22,2.4200000762939453,-0.12809924439046416,-0.16115706306151512,0.0041322273338813,0.25619829174078657
,2022-11-21 06:00:13,2022-11-18,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,37.68,183700.0,12638841,+1%,6921831.0,,,,,2022-11-22,37.779462064393286,0.03814435503265723,0.04484541349669002,0.11778350414278127,0.06288652280045115
M,2022-11-18 20:34:16,2022-11-16,MBRX,"Moleculin Biotech, Inc.",Klemp Walter V,"CEO, Pres",P - Purchase,0.98,109955.0,342390,+47%,107871.0,,,,,2022-11-21,416.25,0.2702702702702702,0.12612612612612617,0.11711711711711703,-0.40990990990990994
M,2022-11-18 17:15:58,2022-11-17,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,7.49,53400.0,5672007,+1%,400232.0,,,,,2022-11-21,7.097315355263639,0.04400002338283393,0.005333318524821218,0.07466674118988226,0.045333388150778475
M,2022-11-18 16:32:58,2022-11-16,VWE,"Vintage Wine Estates, Inc.",Roney Patrick A,"CEO, 10%",P - Purchase,3.16,50000.0,7156752,+1%,157925.0,,,,,2022-11-21,,,,,
,2022-11-18 16:08:06,2022-11-16,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.51,108204.0,19587910,+1%,271592.0,,,,,2022-11-21,2.440000057220459,-0.13934432156333798,-0.18852460137684768,0.06557370641801308,0.3237704685765297
,2022-11-18 16:05:21,2022-11-16,RRGB,Red Robin Gourmet Burgers Inc,Hart Gerard Johan,"Pres, CEO",P - Purchase,7.64,14293.0,158656,+10%,109241.0,,,,,2022-11-21,8.600000381469727,-0.06046516682535363,-0.2906977169703232,0.08720929845724323,0.6802324614310835
,2022-11-17 20:30:50,2022-11-17,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,34.64,183700.0,12455141,+1%,6362989.0,,,,,2022-11-18,35.150474720906715,0.07617733114104985,0.1285318517981564,0.18642677913116068,0.15401672407938105
M,2022-11-17 16:48:20,2022-11-15,VIEW,"View, Inc.",Mulpuri Rao,CEO,P - Purchase,1.39,93205.0,6515804,+1%,129888.0,,,,,2022-11-18,,,,,
,2022-11-17 16:42:33,2022-11-16,AVTR,"Avantor, Inc.",Stubblefield Michael,CEO,P - Purchase,20.95,15000.0,1619341,+1%,314250.0,,,,,2022-11-18,21.1299991607666,-0.001419724585345783,-0.03502128729338372,0.14292477887888877,-0.011831519636980925
ADM,2022-11-17 15:53:44,2022-11-03,MEC,"Mayville Engineering Company, Inc.",Reddy Jagadeesh A,"Pres, CEO",P - Purchase,9.13,27071.0,27071,New,247048.0,,,,,2022-11-18,11.210000038146973,0.06333631005627871,0.179304212492589,0.4228367310426604,0.16503125559092635
,2022-11-17 15:31:15,2022-11-15,EGY,Vaalco Energy Inc /de/,Maxwell George W.M.,CEO,P - Purchase,5.57,20000.0,128840,+18%,111400.0,,,,,2022-11-18,4.337750956761512,-0.050556445261549676,-0.1734921333382471,-0.19429680520745962,-0.20793125047119276
M,2022-11-17 12:20:38,2022-11-15,BHIL,"Benson Hill, Inc.",Crisp Matthew B.,"Pres, CEO",P - Purchase,3.25,32000.0,2969507,+1%,103917.0,,,,,2022-11-18,,,,,
,2022-11-16 18:46:39,2022-11-16,RYAN,"Ryan Specialty Holdings, Inc.",Ryan Patrick G,"CEO, 10%",P - Purchase,33.86,182400.0,12271441,+2%,6175889.0,,,,,2022-11-17,33.61203977116234,0.13933950030678766,0.1616453294200344,0.23551556302205978,0.2807065978550789
M,2022-11-16 18:17:54,2022-11-15,NGL,Ngl Energy Partners LP,Krimbill H Michael,CEO,P - Purchase,1.28,200000.0,4775018,+4%,255110.0,,,,,2022-11-17,1.2899999618530273,-0.023255792462719804,-0.09302326226118407,0.9689922767163734,1.3643411182238294
M,2022-11-16 16:27:12,2022-11-15,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,8.09,49500.0,5618607,+1%,400312.0,,,,,2022-11-17,7.09731527432423,0.030666723385185835,0.05066672483346513,0.11066666199273567,0.10533333723127036
,2022-11-15 20:01:46,2022-11-14,MASI,Masimo Corp,Kiani Joe E,"CEO, COB",P - Purchase,123.99,31994.0,3449010,+1%,3967010.0,,,,,2022-11-16,130.00999450683594,0.10006930478672493,0.09676180572712223,0.26721026814086546,0.25728800569461185
,2022-11-15 19:55:43,2022-11-11,MASI,Masimo Corp,Kiani Joe E,"CEO, COB",P - Purchase,129.27,7784.0,3417016,0%,1006255.0,,,,,2022-11-16,130.00999450683594,0.10006930478672493,0.09676180572712223,0.26721026814086546,0.25728800569461185
,2022-11-15 19:35:42,2022-11-15,AIRS,"Airsculpt Technologies, Inc.",Rollins Aaron,"CEO, 10%",P - Purchase,3.11,150000.0,14811956,+1%,466500.0,,,,,2022-11-16,3.5,-0.03285714558192665,-0.09999997275216244,1.0314286095755443,1.231428555079869
DM,2022-11-15 17:20:10,2022-11-11,CCEL,Cryo Cell International Inc,Portnoy David,"COB, Co-CEO, 10%",P - Purchase,4.8,25491.0,1570027,+2%,122267.0,,,,,2022-11-16,4.568298469113755,-0.031999994825244404,-0.15399996506932856,-0.22800003771112887,-0.10600011965684364
M,2022-11-15 16:05:20,2022-11-11,VIEW,"View, Inc.",Mulpuri Rao,CEO,P - Purchase,1.4,117961.0,6422599,+2%,165589.0,,,,,2022-11-16,,,,,
,2022-11-15 16:04:20,2022-11-10,SAGE,"Sage Therapeutics, Inc.",Greene Barry E,"Pres, CEO",P - Purchase,34.48,14500.0,46940,+45%,500022.0,,,,,2022-11-16,,,,,
M,2022-11-14 16:50:13,2022-11-10,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,7.67,77900.0,5569107,+1%,597656.0,,,,,2022-11-15,,,,,
,2022-11-14 16:44:46,2022-11-11,DNAY,Telesis Bio Inc.,Nelson Todd Robert,"Pres, CEO, 10%",P - Purchase,1.56,122516.0,6213263,+2%,191542.0,,,,,2022-11-15,7.731342198074211,-0.09669520884821037,-0.02080781547246424,0.10403929197861617,0.00856790195619328
M,2022-11-14 16:28:14,2022-11-10,OPRT,Oportun Financial Corp,Vazquez Raul,CEO,P - Purchase,6.58,52897.0,1187678,+5%,348215.0,,,,,2022-11-15,,,,,
,2022-11-14 08:00:09,2022-11-11,RPAY,Repay Holdings Corp,Morris John Andrew Sr.,CEO,P - Purchase,6.87,15000.0,1186273,+1%,103050.0,,,,,2022-11-15,6.769999980926514,-0.11816841846214876,-0.22008859310428663,0.017725241639167555,-0.18316097113909635
,2022-11-14 07:05:00,2022-11-11,HCAT,"Health Catalyst, Inc.",Burton Daniel D.,CEO,P - Purchase,10.14,197078.0,900140,+28%,1998213.0,,,,,2022-11-15,7.769999980926514,0.02702703200289225,0.0025740001255609712,0.15572709964994513,-0.1055341278860078
M,2022-11-14 06:51:21,2022-11-10,BW,"Babcock & Wilcox Enterprises, Inc.",Young Kenneth M,CEO,P - Purchase,4.66,31713.0,1243046,+3%,147884.0,,,,,2022-11-15,10.199999809265137,-0.08137254306143482,0.03725491387713031,0.3647059153520531,0.049019608759779176
D,2022-11-10 18:22:48,2022-11-10,APLD,"Applied Blockchain, Inc.",Cummins Wes,"CEO; COB, 10%",P - Purchase,2.1,50000.0,22362754,0%,105000.0,,,,,2022-11-11,2.1500000953674316,0.02325579074346007,-0.25581397540895434,0.37209298457243345,1.8418604011597566
A,2022-11-10 18:12:19,2022-11-10,TLS,Telos Corp,Wood John B,"COB, CEO",P - Purchase,3.65,200000.0,5598349,+4%,730000.0,,,,,2022-11-11,3.7799999713897705,0.037037065069791986,0.24338620233828068,0.16931219834609412,-0.222222201197656
DM,2022-11-10 17:28:37,2022-11-08,CCEL,Cryo Cell International Inc,Portnoy David,"COB, Co-CEO, 10%",P - Purchase,4.9,23850.0,1580031,+2%,116765.0,,,,,2022-11-11,4.824123329641821,-0.07196981858048623,-0.17613640401972763,-0.25946972179327743,-0.11553030980063994
,2022-11-10 16:17:15,2022-11-10,IHRT,"Iheartmedia, Inc.",Pittman Robert W,"COB, CEO",P - Purchase,7.22,14144.0,1810509,+1%,102123.0,,,,,2022-11-11,7.550000190734863,0.019867498641171988,0.049006606120770124,-0.026490103450292568,-0.671523184579933
,2022-11-10 16:02:55,2022-11-10,TLS,Telos Corp,Wood John B,"COB, CEO",P - Purchase,3.65,200000.0,5598349,+4%,730000.0,,,,,2022-11-11,3.7799999713897705,0.037037065069791986,0.24338620233828068,0.16931219834609412,-0.222222201197656
,2022-11-10 06:56:14,2022-11-09,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,1.6,200000.0,430159516,0%,319424.0,,,,,2022-11-11,1.6100000143051147,0.006211174145593246,-0.18633544649690914,-0.2608695362440293,0.006211174145593246
,2022-11-09 20:30:39,2022-11-09,OABI,"Omniab, Inc.",Foehr Matthew W,"Pres, CEO",P - Purchase,2.76,100000.0,1405350,+8%,276160.0,,,,,2022-11-10,2.9000000953674316,-0.01379317205385755,0.30344822313215913,0.31551721784929687,0.21034478449509764
,2022-11-09 19:47:25,2022-11-09,FTAI,Fortress Transportation & Infrastructure Investors LLC,Adams Joseph P. Jr.,"CEO, COB",P - Purchase,18.0,25000.0,254501,+11%,450000.0,,,,,2022-11-10,17.507397316623205,-0.09095770273105508,-0.036918219812375974,0.31193170856205765,0.5692505904326413
